ensembl_transcript_id_version,gene_name
ENST00000680782,AATF
ENST00000616317,ACACA
ENST00000612895,ACACA
ENST00000614428,ACACA
ENST00000617649,ACACA
ENST00000614438,ACACA
ENST00000615133,C17orf78
ENST00000611038,C17orf78
ENST00000615182,TADA2A
ENST00000620367,TADA2A
ENST00000612272,TADA2A
ENST00000617516,DUSP14
ENST00000613659,DUSP14
ENST00000614411,DUSP14
ENST00000612223,SYNRG
ENST00000621136,SYNRG
ENST00000616179,SYNRG
ENST00000614941,SYNRG
ENST00000619541,SYNRG
ENST00000622045,SYNRG
ENST00000617633,DDX52
ENST00000617811,HNF1B
ENST00000621123,HNF1B
ENST00000613727,HNF1B
ENST00000614313,HNF1B
ENST00000620247,TBC1D3K
ENST00000617678,TBC1D3L
ENST00000612727,TBC1D3L
ENST00000616101,TBC1D3D
ENST00000622206,TBC1D3C
ENST00000621587,TBC1D3E
ENST00000620215,TBC1D3
ENST00000619548,MRPL45
ENST00000613675,MRPL45
ENST00000616987,GPR179
ENST00000621958,GPR179
ENST00000612932,SOCS7
ENST00000665913,SOCS7
ENST00000622683,ARHGAP23
ENST00000620417,ARHGAP23
ENST00000617146,SRCIN1
ENST00000621492,SRCIN1
ENST00000622519,SRCIN1
ENST00000621654,EPOP
ENST00000621332,MLLT6
ENST00000620609,MLLT6
ENST00000613478,CISD3
ENST00000620225,PCGF2
ENST00000616199,PCGF2
ENST00000611883,PCGF2
ENST00000616129,PCGF2
ENST00000618941,PCGF2
ENST00000618506,PCGF2
ENST00000619426,PSMB3
ENST00000619039,PIP4K2B
ENST00000614790,CWC25
ENST00000614158,C17orf98
ENST00000479035,RPL23
ENST00000394332,RPL23
ENST00000394333,RPL23
ENST00000245857,RPL23
ENST00000577407,RPL23
ENST00000433206,LASP1
ENST000003180081,LASP1
ENST00000435347,LASP1
ENST00000583195,LINC00672
ENST00000378079,FBXO47
ENST00000315392,PLXDC1
ENST00000444911,PLXDC1
ENST000002695862,ARL5C
ENST00000394303,CACNB1
ENST00000622445,CACNB1
ENST00000394310,CACNB1
ENST00000344140,CACNB1
ENST00000225430,RPL19
ENST00000579374,RPL19
ENST00000579260,RPL19
ENST00000582193,RPL19
ENST00000678573,RPL19
ENST00000333461,STAC2
ENST000002646581,FBXL20
ENST00000583610,FBXL20
ENST00000394294,FBXL20
ENST00000577399,FBXL20
ENST000003006511,MED1
ENST00000394287,MED1
ENST00000447079,CDK12
ENST00000430627,CDK12
ENST00000302584,NEUROD2
ENST00000580825,PPP1R1B
ENST00000254079,PPP1R1B
ENST00000579000,PPP1R1B
ENST00000394265,PPP1R1B
ENST00000394267,PPP1R1B
ENST00000544210,STARD3
ENST00000394250,STARD3
ENST000003363080,STARD3
ENST00000580611,STARD3
ENST00000578283,TCAP
ENST00000309889,TCAP
ENST00000394246,PNMT
ENST00000269582,PNMT
ENST00000581428,PNMT
ENST00000579146,PGAP3
ENST00000300658,PGAP3
ENST00000619169,PGAP3
ENST00000378011,PGAP3
ENST00000429199,PGAP3
ENST00000584601,ERBB2
ENST00000578199,ERBB2
ENST00000406381,ERBB2
ENST00000541774,ERBB2
ENST00000445658,ERBB2
ENST00000584450,ERBB2
ENST000002695710,ERBB2
ENST00000394231,MIEN1
ENST00000577810,MIEN1
ENST00000309156,GRB7
ENST00000394211,GRB7
ENST00000445327,GRB7
ENST00000394209,GRB7
ENST00000394204,GRB7
ENST00000346872,IKZF3
ENST00000623724,IKZF3
ENST00000439167,IKZF3
ENST00000377945,IKZF3
ENST00000394189,IKZF3
ENST00000377944,IKZF3
ENST00000377958,IKZF3
ENST00000535189,IKZF3
ENST00000377952,IKZF3
ENST00000583368,IKZF3
ENST00000351680,IKZF3
ENST00000346243,IKZF3
ENST00000350532,IKZF3
ENST00000467757,IKZF3
ENST00000439016,IKZF3
ENST00000348931,ZPBP2
ENST00000584588,ZPBP2
ENST00000377940,ZPBP2
ENST00000360317,GSDMB
ENST00000394175,GSDMB
ENST000003094811,GSDMB
ENST00000418519,GSDMB
ENST00000394179,GSDMB
ENST00000520542,GSDMB
ENST00000579695,ORMDL3
ENST00000304046,ORMDL3
ENST00000394169,ORMDL3
ENST00000584220,ORMDL3
ENST00000377924,LRRC3C
ENST00000635792,GSDMA
ENST00000301659,GSDMA
ENST00000264639,PSMD3
ENST00000394149,CSF3
ENST00000225474,CSF3
ENST00000331769,CSF3
ENST00000394148,CSF3
ENST00000577675,CSF3
ENST00000394126,MED24
ENST00000356271,MED24
ENST00000394128,MED24
ENST00000394127,MED24
ENST00000614384,MED24
ENST00000501516,MED24
ENST00000394121,THRA
ENST00000584985,THRA
ENST00000264637,THRA
ENST00000450525,THRA
ENST00000546243,THRA
ENST00000246672,NR1D1
ENST00000398532,MSL1
ENST00000577454,MSL1
ENST00000578648,MSL1
ENST00000579565,MSL1
ENST000002646452,CASC3
ENST00000456989,RAPGEFL1
ENST00000544503,RAPGEFL1
ENST000002646440,RAPGEFL1
ENST00000620260,RAPGEFL1
ENST00000323571,WIPF2
ENST00000585043,WIPF2
ENST00000394103,WIPF2
ENST00000583130,WIPF2
ENST00000209728,CDC6
ENST00000649662,CDC6
ENST000002540660,RARA
ENST00000394089,RARA
ENST00000425707,RARA
ENST00000394086,RARA
ENST00000394081,RARA
ENST00000578689,GJD3
ENST00000423485,TOP2A
ENST00000269593,IGFBP4
ENST000002540511,TNS4
ENST00000246657,CCR7
ENST00000579344,CCR7
ENST000003485132,SMARCE1
ENST00000643318,SMARCE1
ENST00000644527,SMARCE1
ENST00000647508,SMARCE1
ENST00000644701,SMARCE1
ENST00000580419,SMARCE1
ENST00000647515,SMARCE1
ENST00000400122,SMARCE1
ENST00000377808,SMARCE1
ENST00000643683,SMARCE1
ENST00000646283,SMARCE1
ENST00000264640,SMARCE1
ENST00000431889,SMARCE1
ENST00000578044,SMARCE1
ENST00000642459,SMARCE1
ENST00000447024,SMARCE1
ENST00000645104,SMARCE1
ENST00000646482,SMARCE1
ENST00000474246,SMARCE1
ENST00000643806,SMARCE1
ENST00000476049,RP5-1028K7.3
ENST00000394052,KRT222
ENST00000264651,KRT24
ENST00000312150,KRT25
ENST00000335552,KRT26
ENST00000301656,KRT27
ENST00000306658,KRT28
ENST00000269576,KRT10
ENST00000635956,KRT10
ENST00000251643,KRT12
ENST00000167588,KRT20
ENST00000436344,KRT23
ENST00000209718,KRT23
ENST00000355612,KRT39
ENST00000377755,KRT40
ENST00000684280,KRT40
ENST00000398486,KRT40
ENST00000391586,KRTAP3-3
ENST00000391587,KRTAP3-2
ENST00000391588,KRTAP3-1
ENST00000361883,KRTAP1-5
ENST00000377747,KRTAP1-4
ENST00000344363,KRTAP1-3
ENST00000306271,KRTAP1-1
ENST00000391419,KRTAP2-1
ENST00000542137,KRTAP2-1
ENST00000398477,KRTAP2-2
ENST00000542910,KRTAP2-2
ENST00000391418,KRTAP2-3
ENST00000394015,KRTAP2-4
ENST00000391417,KRTAP4-7
ENST00000621138,KRTAP4-7
ENST00000333822,KRTAP4-8
ENST00000318329,KRTAP4-8
ENST00000440582,KRTAP4-16
ENST00000391415,KRTAP4-9
ENST00000617453,KRTAP4-9
ENST00000391413,KRTAP4-11
ENST00000394014,KRTAP4-12
ENST00000345847,KRTAP4-6
ENST00000343246,KRTAP4-5
ENST00000390661,KRTAP4-4
ENST00000391356,KRTAP4-3
ENST00000377726,KRTAP4-2
ENST00000398472,KRTAP4-1
ENST00000620667,KRTAP4-1
ENST00000398470,KRTAP9-1
ENST00000635603,KRTAP9-1
ENST00000634358,KRTAP9-1
ENST00000634235,KRTAP9-1
ENST00000377721,KRTAP9-2
ENST00000411528,KRTAP9-3
ENST00000254072,KRTAP9-8
ENST00000334109,KRTAP9-4
ENST00000394008,KRTAP9-9
ENST00000391355,KRTAP9-6
ENST00000391354,KRTAP9-7
ENST00000391353,KRTAP29-1
ENST00000391352,KRTAP16-1
ENST00000334202,KRTAP17-1
ENST00000007735,KRT33A
ENST00000251646,KRT33B
ENST00000394001,KRT34
ENST00000251645,KRT31
ENST00000225550,KRT37
ENST00000246646,KRT38
ENST00000225899,KRT32
ENST00000246639,KRT35
ENST00000393989,KRT35
ENST000003281191,KRT36
ENST00000393986,KRT36
ENST00000336861,KRT13
ENST00000246635,KRT13
ENST00000587544,KRT13
ENST00000254043,KRT15
ENST00000393974,KRT15
ENST00000393976,KRT15
ENST00000361566,KRT19
ENST00000246662,KRT9
ENST00000588431,KRT9
ENST00000167586,KRT14
ENST00000301653,KRT16
ENST000003112083,KRT17
ENST00000540235,KRT17
ENST00000469257,EIF1
ENST00000591776,EIF1
ENST00000329402,GAST
ENST00000393939,HAP1
ENST00000347901,HAP1
ENST00000341193,HAP1
ENST00000310778,HAP1
ENST00000393930,JUP
ENST00000310706,JUP
ENST00000393931,JUP
ENST00000355468,P3H4
ENST00000393928,P3H4
ENST00000321562,FKBP10
ENST00000435506,NT5C3B
ENST00000521789,NT5C3B
ENST00000293303,KLHL10
ENST00000319121,KLHL11
ENST00000590151,ACLY
ENST00000352035,ACLY
ENST00000353196,ACLY
ENST00000537919,ACLY
ENST00000393896,ACLY
ENST00000377540,ODAD4
ENST00000472031,CNP
ENST00000393892,CNP
ENST00000393888,CNP
ENST000003166032,DNAJC7
ENST00000457167,DNAJC7
ENST00000674306,DNAJC7
ENST00000426588,DNAJC7
ENST00000674166,DNAJC7
ENST00000674233,DNAJC7
ENST00000589576,DNAJC7
ENST00000674214,DNAJC7
ENST00000590774,DNAJC7
ENST00000674303,DNAJC7
ENST00000674252,DNAJC7
ENST00000674287,DNAJC7
ENST00000674175,DNAJC7
ENST00000307641,NKIRAS2
ENST00000479407,NKIRAS2
ENST00000393885,NKIRAS2
ENST00000393880,NKIRAS2
ENST00000393881,NKIRAS2
ENST00000462043,NKIRAS2
ENST00000449471,NKIRAS2
ENST00000316082,NKIRAS2
ENST00000461831,ZNF385C
ENST00000618554,ZNF385C
ENST00000436535,ZNF385C
ENST00000587304,C17orf113
ENST00000251642,DHX58
ENST000002259160,KAT2A
ENST00000592574,CTD-2132N18.3
ENST00000565659,HSPB9
ENST00000393860,RAB5C
ENST00000346213,RAB5C
ENST00000547517,RAB5C
ENST00000607371,KCNH4
ENST00000264661,KCNH4
ENST00000293330,HCRT
ENST00000593209,GHDC
ENST00000587427,GHDC
ENST000003016712,GHDC
ENST00000414034,GHDC
ENST00000428494,GHDC
ENST00000293328,STAT5B
ENST00000345506,STAT5A
ENST00000546010,STAT5A
ENST00000676631,STAT5A
ENST00000677893,STAT5A
ENST00000590726,STAT5A
ENST00000678903,STAT5A
ENST00000590949,STAT5A
ENST00000676585,STAT5A
ENST00000588868,STAT5A
ENST00000677301,STAT5A
ENST000002646570,STAT3
ENST00000678960,STAT3
ENST00000678906,STAT3
ENST00000678044,STAT3
ENST00000677421,STAT3
ENST00000678048,STAT3
ENST00000678674,STAT3
ENST00000678913,STAT3
ENST00000678792,STAT3
ENST00000679166,STAT3
ENST00000677442,STAT3
ENST00000677723,STAT3
ENST00000678043,STAT3
ENST00000679014,STAT3
ENST00000677030,STAT3
ENST00000678572,STAT3
ENST00000678905,STAT3
ENST00000677479,STAT3
ENST00000679185,STAT3
ENST00000678827,STAT3
ENST00000677002,STAT3
ENST00000677152,STAT3
ENST00000677603,STAT3
ENST00000585517,STAT3
ENST00000678535,STAT3
ENST00000389272,STAT3
ENST00000588969,STAT3
ENST00000404395,STAT3
ENST00000357037,CAVIN1
ENST00000393829,ATP6V0A1
ENST00000537728,ATP6V0A1
ENST00000343619,ATP6V0A1
ENST000002646490,ATP6V0A1
ENST00000585525,ATP6V0A1
ENST00000544137,ATP6V0A1
ENST00000225927,NAGLU
ENST00000585807,HSD17B1
ENST00000225929,HSD17B1
ENST00000421097,COASY
ENST00000393818,COASY
ENST00000590958,COASY
ENST00000246912,MLX
ENST00000346833,MLX
ENST00000435881,MLX
ENST00000393795,PSMC3IP
ENST00000253789,PSMC3IP
ENST00000587209,PSMC3IP
ENST00000590760,PSMC3IP
ENST000003094280,RETREG3
ENST00000585894,RETREG3
ENST00000681413,TUBG1
ENST00000251413,TUBG1
ENST00000251412,TUBG2
ENST00000591022,PLEKHH3
ENST000002933490,PLEKHH3
ENST00000332438,CCR10
ENST00000591765,CCR10
ENST00000264638,CNTNAP1
ENST00000428826,EZH1
ENST00000415827,EZH1
ENST00000592743,EZH1
ENST00000585893,EZH1
ENST00000590078,EZH1
ENST00000589683,RAMP2
ENST000002537960,RAMP2
ENST00000587142,RAMP2
ENST00000588576,RAMP2
ENST00000253794,VPS25
ENST000002469140,WNK4
ENST00000328434,COA3
ENST00000588408,CNTD1
ENST00000588527,CNTD1
ENST00000361523,BECN1
ENST00000590099,BECN1
ENST00000438274,BECN1
ENST00000545225,PSME3
ENST00000541124,PSME3
ENST00000622892,PSME3
ENST00000590720,PSME3
ENST00000441946,PSME3
ENST00000293362,PSME3
ENST00000592169,PSME3
ENST00000253799,AOC2
ENST00000452774,AOC2
ENST00000613571,AOC3
ENST00000308423,AOC3
ENST00000617500,AOC3
ENST00000591562,AOC3
ENST00000592383,G6PC1
ENST00000253801,G6PC1
ENST00000585489,G6PC1
ENST00000427569,AARSD1
ENST00000360221,PTGES3L-AARSD1
ENST00000409399,PTGES3L-AARSD1
ENST00000409103,PTGES3L-AARSD1
ENST00000421990,PTGES3L-AARSD1
ENST00000591916,PTGES3L
ENST00000409446,PTGES3L
ENST00000451885,PTGES3L
ENST00000361677,RUNDC1
ENST00000589037,RPL27
ENST000002537882,RPL27
ENST00000589913,RPL27
ENST00000438323,IFI35
ENST00000415816,IFI35
ENST00000355653,VAT1
ENST00000587173,VAT1
ENST00000420567,VAT1
ENST00000587250,RND2
ENST00000357654,BRCA1
ENST00000352993,BRCA1
ENST00000471181,BRCA1
ENST00000468300,BRCA1
ENST00000586385,BRCA1
ENST00000591534,BRCA1
ENST00000591849,BRCA1
ENST00000493795,BRCA1
ENST00000491747,BRCA1
ENST00000354071,BRCA1
ENST000003411650,NBR1
ENST00000542611,NBR1
ENST00000590996,NBR1
ENST00000589872,NBR1
ENST00000588659,TMEM106A
ENST00000541594,TMEM106A
ENST00000536052,TMEM106A
ENST00000612339,TMEM106A
ENST00000636331,CCDC200
ENST00000594691,CCDC200
ENST00000320033,ARL4D
ENST00000540306,DHX8
ENST00000262415,DHX8
ENST00000538265,ETV4
ENST00000393664,ETV4
ENST000003193490,ETV4
ENST00000545954,ETV4
ENST00000545089,ETV4
ENST00000591713,ETV4
ENST00000586826,ETV4
ENST00000318579,MEOX1
ENST00000549132,MEOX1
ENST00000393661,MEOX1
ENST00000301691,SOST
ENST00000226004,DUSP3
ENST00000449302,CFAP97D1
ENST00000398393,MPP3
ENST00000398389,MPP3
ENST00000377203,CD300LG
ENST00000539718,CD300LG
ENST00000588884,CD300LG
ENST000002933962,CD300LG
ENST00000586233,CD300LG
ENST00000317310,CD300LG
ENST00000377184,MPP2
ENST00000269095,MPP2
ENST00000536246,MPP2
ENST00000612133,MPP2
ENST00000625880,MPP2
ENST00000622681,MPP2
ENST00000461854,MPP2
ENST00000520305,MPP2
ENST00000523501,MPP2
ENST00000518766,MPP2
ENST00000225992,PPY
ENST00000591228,PPY
ENST00000587006,PPY
ENST00000360085,PYY
ENST00000592796,PYY
ENST00000293404,NAGS
ENST00000206380,TMEM101
ENST00000589334,TMEM101
ENST00000587529,TMEM101
ENST00000293406,LSM12
ENST00000591247,LSM12
ENST00000585388,LSM12
ENST00000269097,G6PC3
ENST000002259830,HDAC5
ENST00000682912,HDAC5
ENST00000336057,HDAC5
ENST00000586802,HDAC5
ENST00000319977,HROB
ENST00000585683,HROB
ENST00000245382,HROB
ENST00000293414,ASB16
ENST00000446571,TMUB2
ENST00000538716,TMUB2
ENST00000357984,TMUB2
ENST00000587989,TMUB2
ENST00000590235,TMUB2
ENST00000319511,TMUB2
ENST00000589785,TMUB2
ENST00000592825,TMUB2
ENST00000589184,TMUB2
ENST00000589856,TMUB2
ENST00000587172,TMUB2
ENST00000454077,ATXN7L3
ENST00000389384,ATXN7L3
ENST00000343638,UBTF
ENST00000302904,UBTF
ENST00000436088,UBTF
ENST00000527034,UBTF
ENST00000533177,UBTF
ENST00000393606,UBTF
ENST00000526094,UBTF
ENST00000529383,UBTF
ENST00000399246,SLC4A1
ENST000002624182,SLC4A1
ENST00000590941,RUNDC3A
ENST000002254411,RUNDC3A
ENST00000426726,RUNDC3A
ENST000002253082,SLC25A39
ENST000003770950,SLC25A39
ENST00000590194,SLC25A39
ENST00000586016,SLC25A39
ENST00000537904,SLC25A39
ENST00000053867,GRN
ENST00000589265,GRN
ENST00000639447,GRN
ENST000002934432,FAM171A2
ENST00000262407,ITGA2B
ENST00000591680,GPATCH8
ENST00000315323,FZD2
ENST00000409122,MEIOC
ENST00000409464,MEIOC
ENST000003152863,CCDC43
ENST00000457422,CCDC43
ENST00000588210,CCDC43
ENST00000393547,DBF4B
ENST00000315005,DBF4B
ENST000002005571,ADAM11
ENST00000535346,ADAM11
ENST00000592524,GJC1
ENST00000590758,GJC1
ENST00000330514,GJC1
ENST00000591513,HIGD1B
ENST00000253410,HIGD1B
ENST00000587021,HIGD1B
ENST00000426333,EFTUD2
ENST00000592576,EFTUD2
ENST00000591382,EFTUD2
ENST00000402521,EFTUD2
ENST00000410006,CCDC103
ENST00000417826,CCDC103
ENST00000410027,CCDC103
ENST00000412523,FAM187A
ENST00000331733,FAM187A
ENST00000588735,GFAP
ENST00000639277,GFAP
ENST000002534081,GFAP
ENST00000435360,GFAP
ENST00000638281,GFAP
ENST00000587309,KIF18B
ENST00000593135,KIF18B
ENST00000590129,KIF18B
ENST00000678938,NMT1
ENST00000592782,NMT1
ENST00000590310,NMT1
ENST00000677949,NMT1
ENST00000258960,NMT1
ENST00000592654,NMT1
ENST00000253407,C1QL1
ENST00000452796,DCAKD
ENST00000651974,DCAKD
ENST00000342350,DCAKD
ENST00000614054,DCAKD
ENST00000310604,DCAKD
ENST00000588499,DCAKD
ENST00000619929,PLCD3
ENST00000619916,ACBD4
ENST00000431281,ACBD4
ENST00000591859,ACBD4
ENST00000586346,ACBD4
ENST000003218543,ACBD4
ENST00000398322,ACBD4
ENST00000592162,ACBD4
ENST00000376955,ACBD4
ENST00000332499,HEXIM1
ENST00000307275,HEXIM2
ENST00000591576,HEXIM2
ENST00000592695,HEXIM2
ENST00000331495,FMNL1
ENST00000328118,FMNL1
ENST00000587489,FMNL1
ENST00000331780,SPATA32
ENST00000344686,MAP3K14
ENST00000376926,MAP3K14
ENST00000617331,MAP3K14
ENST00000532038,ARHGAP27
ENST00000428638,ARHGAP27
ENST00000376922,ARHGAP27
ENST00000528384,ARHGAP27
ENST00000532891,ARHGAP27
ENST00000528273,ARHGAP27
ENST00000290470,ARHGAP27
ENST00000430334,PLEKHM1
ENST00000634540,LINC02210-CRHR1
ENST000002934931,CRHR1
ENST00000339069,CRHR1
ENST00000619154,CRHR1
ENST000003145370,CRHR1
ENST00000352855,CRHR1
ENST00000577353,CRHR1
ENST00000398285,CRHR1
ENST00000329196,SPPL2C
ENST00000680674,MAPT
ENST00000535772,MAPT
ENST000003515590,MAPT
ENST000002624100,MAPT
ENST000003442900,MAPT
ENST00000680542,MAPT
ENST000003342392,MAPT
ENST00000446361,MAPT
ENST00000415613,MAPT
ENST00000420682,MAPT
ENST00000431008,MAPT
ENST00000571987,MAPT
ENST00000574436,MAPT
ENST00000537309,STH
ENST00000432791,KANSL1
ENST00000572904,KANSL1
ENST00000574590,KANSL1
ENST00000638275,KANSL1
ENST00000575318,KANSL1
ENST000002624190,KANSL1
ENST00000648792,KANSL1
ENST00000570618,ARL17B
ENST00000656849,ARL17B
ENST00000434041,ARL17B
ENST00000622877,ARL17B
ENST00000575698,ARL17B
ENST00000575960,ARL17B
ENST00000571246,ARL17B
ENST00000450673,ARL17B
ENST00000496930,LRRC37A
ENST00000393465,LRRC37A
ENST00000320254,LRRC37A
ENST00000576629,LRRC37A2
ENST00000445552,ARL17A
ENST00000622488,ARL17A
ENST000003292400,ARL17A
ENST00000573185,ARL17A
ENST00000570550,ARL17A
ENST00000336125,ARL17A
ENST00000398238,NSF
ENST00000575068,NSF
ENST00000225512,WNT3
ENST00000290015,WNT9B
ENST00000393461,WNT9B
ENST00000640608,GOSR2
ENST00000638634,GOSR2
ENST00000623037,GOSR2
ENST00000225567,GOSR2
ENST00000415811,GOSR2
ENST00000576910,GOSR2
ENST00000573224,GOSR2
ENST00000640621,GOSR2
ENST00000638892,GOSR2
ENST00000638838,GOSR2
ENST00000638216,GOSR2
ENST00000575949,GOSR2
ENST00000640269,GOSR2
ENST00000640443,GOSR2
ENST00000638697,GOSR2
ENST00000640051,GOSR2
ENST00000640007,GOSR2
ENST00000640711,GOSR2
ENST00000640495,GOSR2
ENST00000638374,GOSR2
ENST00000639287,GOSR2
ENST00000640138,GOSR2
ENST00000640068,GOSR2
ENST00000393456,GOSR2
ENST00000639031,GOSR2
ENST00000571841,RP11-156P1.2
ENST00000322329,RPRML
ENST00000066544,CDC27
ENST00000531206,CDC27
ENST00000527547,CDC27
ENST00000572316,MYL4
ENST00000354968,MYL4
ENST00000393450,MYL4
ENST00000559488,ITGB3
ENST00000571680,ITGB3
ENST00000560629,RP11-290H9.2
ENST00000331493,EFCAB13
ENST00000517484,EFCAB13
ENST00000530173,NPEPPS
ENST00000532729,NPEPPS
ENST00000322157,NPEPPS
ENST00000677120,NPEPPS
ENST00000677370,NPEPPS
ENST00000535458,KPNB1
ENST00000290158,KPNB1
ENST00000540627,KPNB1
ENST00000361722,TBKBP1
ENST00000622396,TBKBP1
ENST00000177694,TBX21
ENST00000007414,OSBPL7
ENST00000392507,OSBPL7
ENST00000613735,OSBPL7
ENST00000351111,MRPL10
ENST000002902081,MRPL10
ENST00000414011,MRPL10
ENST00000269025,LRRC46
ENST000002902164,SCRN2
ENST00000407215,SCRN2
ENST00000584123,SCRN2
ENST00000536300,SP6
ENST00000342234,SP6
ENST00000613139,SP2
ENST00000376741,SP2
ENST00000225573,PNPO
ENST00000434554,PNPO
ENST00000642017,PNPO
ENST00000300557,PRR15L
ENST00000536708,CDK5RAP3
ENST00000338399,CDK5RAP3
ENST00000621465,COPZ2
ENST00000362042,NFE2L1
ENST00000585291,NFE2L1
ENST00000357480,NFE2L1
ENST00000361665,NFE2L1
ENST00000582155,NFE2L1
ENST00000583378,NFE2L1
ENST00000536222,NFE2L1
ENST00000393408,CBX1
ENST00000225603,CBX1
ENST00000495350,CBX1
ENST00000580219,SNX11
ENST00000452859,SNX11
ENST00000393405,SNX11
ENST00000359238,SNX11
ENST00000582104,SNX11
ENST000003369151,SKAP1
ENST00000584924,SKAP1
ENST00000239174,HOXB1
ENST00000577092,HOXB1
ENST00000330070,HOXB2
ENST00000470495,HOXB3
ENST00000498678,HOXB3
ENST00000472863,HOXB3
ENST00000311626,HOXB3
ENST00000490677,HOXB3
ENST00000460160,HOXB3
ENST00000489475,HOXB3
ENST00000476342,HOXB3
ENST00000465120,HOXB3
ENST00000332503,HOXB4
ENST00000239151,HOXB5
ENST00000225648,HOXB6
ENST00000484302,HOXB6
ENST00000239165,HOXB7
ENST00000239144,HOXB8
ENST00000576562,HOXB8
ENST00000311177,HOXB9
ENST00000290294,PRAC1
ENST00000422730,PRAC2
ENST00000432056,PRAC2
ENST00000290295,HOXB13
ENST00000393382,TTLL6
ENST00000433608,TTLL6
ENST00000509507,CALCOCO2
ENST00000448105,CALCOCO2
ENST00000416445,CALCOCO2
ENST00000508679,CALCOCO2
ENST00000258947,CALCOCO2
ENST00000355938,ATP5MC1
ENST00000393366,ATP5MC1
ENST00000503641,ATP5MC1
ENST00000514808,ATP5MC1
ENST00000506855,ATP5MC1
ENST000003609430,UBE2Z
ENST00000502492,SNF8
ENST00000290330,SNF8
ENST00000357424,GIP
ENST00000290341,IGF2BP1
ENST00000431824,IGF2BP1
ENST00000504681,B4GALNT2
ENST00000393354,B4GALNT2
ENST00000300404,B4GALNT2
ENST00000503070,GNGT2
ENST00000511277,GNGT2
ENST00000507680,GNGT2
ENST00000300406,GNGT2
ENST00000515635,GNGT2
ENST00000511673,GNGT2
ENST00000419580,ABI3
ENST00000225941,ABI3
ENST00000310544,PHOSPHO1
ENST00000413580,PHOSPHO1
ENST00000514112,PHOSPHO1
ENST00000430262,ZNF652
ENST00000362063,ZNF652
ENST00000511832,PHB
ENST00000300408,PHB
ENST00000446735,PHB
ENST00000419140,PHB
ENST00000617874,PHB
ENST00000504124,PHB
ENST00000614445,PHB
ENST00000172229,NGFR
ENST00000504201,NGFR
ENST00000328741,NXPH3
ENST00000513748,NXPH3
ENST00000504102,SPOP
ENST00000393328,SPOP
ENST00000347630,SPOP
ENST00000665825,SPOP
ENST00000514121,SPOP
ENST00000509079,SPOP
ENST00000503676,SPOP
ENST00000649906,SLC35B1
ENST000002403332,SLC35B1
ENST00000240364,FAM117A
ENST00000513602,FAM117A
ENST00000454930,KAT7
ENST00000259021,KAT7
ENST00000509773,KAT7
ENST00000510819,KAT7
ENST00000424009,KAT7
ENST00000435742,KAT7
ENST00000326219,TAC4
ENST00000334568,TAC4
ENST00000352793,TAC4
ENST00000398154,TAC4
ENST00000436235,TAC4
ENST00000240306,DLX4
ENST00000411890,DLX4
ENST00000611342,DLX4
ENST00000434704,DLX3
ENST00000512495,DLX3
ENST000003200313,ITGA3
ENST000000077221,ITGA3
ENST00000007708,PDK2
ENST00000503176,PDK2
ENST00000614357,PDK2
ENST00000330175,SAMD14
ENST00000503131,SAMD14
ENST00000612501,PPP1R9B
ENST00000262018,SGCA
ENST000003446270,SGCA
ENST00000682109,SGCA
ENST00000504073,SGCA
ENST000002259640,COL1A1
ENST00000300433,TMEM92
ENST00000507382,TMEM92
ENST00000017003,XYLT2
ENST00000507602,XYLT2
ENST00000507088,MRPL27
ENST00000225969,MRPL27
ENST00000503633,MRPL27
ENST00000442592,MRPL27
ENST00000511860,MRPL27
ENST00000393271,EME1
ENST00000338165,EME1
ENST00000511648,EME1
ENST00000225972,LRRC59
ENST00000576448,LRRC59
ENST00000504392,ACSF2
ENST00000300441,ACSF2
ENST00000427954,ACSF2
ENST00000502667,ACSF2
ENST00000508540,CHAD
ENST00000258969,CHAD
ENST00000258955,RSAD1
ENST00000436259,MYCBPAP
ENST00000652471,MYCBPAP
ENST000003237761,MYCBPAP
ENST00000419930,MYCBPAP
ENST00000268933,EPN3
ENST00000537145,EPN3
ENST00000619622,SPATA20
ENST00000356488,SPATA20
ENST000000066581,SPATA20
ENST00000634597,SPATA20
ENST000003591060,CACNA1G
ENST00000360761,CACNA1G
ENST00000354983,CACNA1G
ENST00000352832,CACNA1G
ENST00000442258,CACNA1G
ENST00000416767,CACNA1G
ENST00000502264,CACNA1G
ENST00000512389,CACNA1G
ENST00000513964,CACNA1G
ENST00000514717,CACNA1G
ENST00000510366,CACNA1G
ENST00000503485,CACNA1G
ENST00000507510,CACNA1G
ENST00000507336,CACNA1G
ENST00000513689,CACNA1G
ENST00000507609,CACNA1G
ENST00000510115,CACNA1G
ENST00000515165,CACNA1G
ENST00000514181,CACNA1G
ENST00000515765,CACNA1G
ENST00000514079,CACNA1G
ENST00000507896,CACNA1G
ENST00000505165,CACNA1G
ENST00000515411,CACNA1G
ENST00000429973,CACNA1G
ENST00000358244,CACNA1G
ENST00000515707,ABCC3
ENST00000427699,ABCC3
ENST000002852383,ABCC3
ENST00000285243,ANKRD40
ENST00000625349,LUC7L3
ENST00000393227,LUC7L3
ENST00000240304,LUC7L3
ENST00000505658,LUC7L3
ENST00000450727,ANKRD40CL
ENST00000643007,ANKRD40CL
