ensembl_transcript_id_version,ensembl_gene_id_version
ENST00000374490,ENSG000001173055
ENST00000436439,ENSG000001173055
ENST00000374479,ENSG000001791632
ENST00000374472,ENSG00000188822
ENST00000647887,ENSG000001892663
ENST00000374468,ENSG000001892663
ENST00000334351,ENSG000001892663
ENST00000579103,ENSG000001892663
ENST00000492112,ENSG000001885295
ENST000003449890,ENSG000001885295
ENST00000453840,ENSG000001885295
ENST00000484146,ENSG000001885295
ENST00000374452,ENSG000001885295
ENST00000374453,ENSG000001885295
ENST00000343255,ENSG000001885295
ENST00000338909,ENSG000001426619
ENST00000374434,ENSG000001426619
ENST00000270800,ENSG00000142677
ENST00000327535,ENSG000001854362
ENST00000327575,ENSG000001854362
ENST00000374421,ENSG000001854362
ENST00000374419,ENSG000001854362
ENST00000374418,ENSG000001854362
ENST00000361548,ENSG000001580556
ENST00000350501,ENSG000001580556
ENST00000356046,ENSG000001580556
ENST00000236255,ENSG000001580556
ENST00000337248,ENSG000000014608
ENST00000374409,ENSG000000014608
ENST000000035832,ENSG000000014608
ENST00000374399,ENSG000000014617
ENST00000003912,ENSG000000014617
ENST00000358028,ENSG000000014617
ENST00000339255,ENSG000000014617
ENST00000538532,ENSG000001176023
ENST00000618490,ENSG000001176023
ENST00000374395,ENSG000001176023
ENST00000436717,ENSG000001176023
ENST00000616511,ENSG000001176023
ENST00000425530,ENSG000001176023
ENST00000412742,ENSG000001176023
ENST00000630217,ENSG000001176023
ENST00000374393,ENSG000001176023
ENST00000374392,ENSG00000184454
ENST00000374389,ENSG000001332267
ENST000003238484,ENSG000001332267
ENST00000447431,ENSG000001332267
ENST00000374379,ENSG000001695045
ENST000003088731,ENSG000000206339
ENST00000399916,ENSG000000206339
ENST00000338888,ENSG000000206339
ENST00000236273,ENSG000001176140
ENST00000354361,ENSG000001176140
ENST000002431892,ENSG000001176168
ENST00000431849,ENSG000001176168
ENST00000648012,ENSG000001870101
ENST00000622561,ENSG000001870101
ENST00000454452,ENSG000001870101
ENST00000328664,ENSG000001870101
ENST00000342055,ENSG000001870101
ENST00000357542,ENSG000001870101
ENST00000417538,ENSG000001870101
ENST00000423810,ENSG000001870101
ENST00000568195,ENSG000001870101
ENST00000374358,ENSG000001837261
ENST000002944133,ENSG000001886729
ENST00000340849,ENSG000001886729
ENST00000349320,ENSG000001886729
ENST00000346452,ENSG000001886729
ENST00000349438,ENSG000001886729
ENST00000413854,ENSG000001886729
ENST00000399766,ENSG000002041781
ENST00000374343,ENSG000002041781
ENST00000374338,ENSG000001579782
ENST00000374332,ENSG000001176435
ENST00000611903,ENSG000001176435
ENST00000263979,ENSG000001176435
ENST00000374329,ENSG000001176435
ENST00000361547,ENSG000001624308
ENST00000374315,ENSG000001624308
ENST00000354177,ENSG000001624308
ENST00000527604,ENSG00000255054
ENST00000474295,ENSG000001176408
ENST00000374303,ENSG000001176408
ENST00000526894,ENSG000001176408
ENST00000524618,ENSG000001176408
ENST00000374307,ENSG000001176408
ENST00000374301,ENSG000001176408
ENST00000374300,ENSG000001176408
ENST00000466284,ENSG000001176408
ENST00000538789,ENSG000001274231
ENST00000374298,ENSG000001274231
ENST00000374296,ENSG00000182749
ENST00000675840,ENSG00000182749
ENST00000426559,ENSG000001176323
ENST00000455785,ENSG000001176323
ENST00000399728,ENSG000001176323
ENST00000357865,ENSG000001176323
ENST00000374291,ENSG000001176323
ENST00000374282,ENSG000001580064
ENST00000374284,ENSG000001580064
ENST00000374280,ENSG000001580080
ENST00000374278,ENSG000001580145
ENST00000374276,ENSG000001580145
ENST00000374272,ENSG00000158022
ENST00000619836,ENSG000001750870
ENST00000374269,ENSG000001750870
ENST00000374271,ENSG000001750870
ENST00000374268,ENSG00000197245
ENST00000634842,ENSG00000282872
ENST00000635463,ENSG00000282872
ENST00000448923,ENSG00000236782
ENST00000433939,ENSG00000236782
ENST00000648649,ENSG00000236782
ENST00000374266,ENSG00000142684
ENST00000270812,ENSG00000142684
ENST000003615301,ENSG000001426758
ENST00000374253,ENSG000001426758
ENST00000531191,ENSG000001426758
ENST00000456354,ENSG00000188782
ENST00000640292,ENSG000001306956
ENST00000451429,ENSG000001306956
ENST00000252992,ENSG000001306956
ENST000002707920,ENSG000001426695
ENST00000319041,ENSG000001426695
ENST000003146751,ENSG000001580620
ENST00000374223,ENSG000001580620
ENST00000357089,ENSG000001580620
ENST00000374221,ENSG000001580620
ENST00000374217,ENSG000001580620
ENST00000374222,ENSG000001580620
ENST00000374213,ENSG00000169442
ENST00000475866,ENSG000001760927
ENST000003081820,ENSG000001760927
ENST00000403843,ENSG000001760838
ENST00000349618,ENSG000001760838
ENST00000436292,ENSG000001760838
ENST00000254231,ENSG000001319141
ENST000003262791,ENSG000001319141
ENST00000427245,ENSG000001176827
ENST000002363422,ENSG000001176827
ENST00000525682,ENSG000001176827
ENST00000526219,ENSG000001176827
ENST00000374185,ENSG000001176827
ENST00000360009,ENSG000001176827
ENST00000361427,ENSG000001988301
ENST00000619352,ENSG000001988301
ENST00000374168,ENSG000001176764
ENST00000374166,ENSG000001176764
ENST00000526792,ENSG000001176764
ENST00000530003,ENSG000001176764
ENST00000531382,ENSG000001176764
ENST00000430799,ENSG000001177130
ENST000003248563,ENSG000001177130
ENST00000457599,ENSG000001177130
ENST00000374152,ENSG000001177130
ENST00000615191,ENSG000001177130
ENST00000455364,ENSG000000606421
ENST00000674335,ENSG000000606421
ENST00000674202,ENSG000000606421
ENST00000674222,ENSG000000606421
ENST00000374145,ENSG000000606421
ENST00000431541,ENSG000000606421
ENST00000674273,ENSG000000606421
ENST00000078527,ENSG000000606421
ENST00000374142,ENSG000002041602
ENST00000339276,ENSG000001757932
ENST00000374135,ENSG000001427515
ENST00000374133,ENSG000001427515
ENST000003617200,ENSG000001987463
ENST000003212650,ENSG000000902734
ENST00000254227,ENSG00000131910
ENST00000320567,ENSG00000175707
ENST00000616918,ENSG00000175707
ENST00000522111,ENSG00000253368
ENST00000289166,ENSG00000158246
ENST00000263980,ENSG000000900201
ENST00000374086,ENSG000000900201
ENST00000319394,ENSG000001427846
ENST00000361771,ENSG000001427846
ENST00000611517,ENSG000001865015
ENST00000374076,ENSG000001865015
ENST00000608611,ENSG000001865015
ENST00000466759,ENSG000001865015
ENST00000464813,ENSG000001865015
ENST00000618673,ENSG000001427658
ENST00000318074,ENSG000001427658
ENST00000616558,ENSG000001427658
ENST00000543823,ENSG000001427658
ENST00000357582,ENSG000001427337
ENST00000374040,ENSG000001427337
ENST00000270879,ENSG000001427483
ENST00000354982,ENSG000001427483
ENST00000374027,ENSG000001749501
ENST00000374030,ENSG000001749501
ENST00000374024,ENSG00000181773
ENST00000618852,ENSG000001581951
ENST00000536657,ENSG000001581951
ENST000002470870,ENSG000001267055
ENST00000673934,ENSG000001267055
ENST00000644989,ENSG000001267055
ENST00000374011,ENSG000001267055
ENST00000642416,ENSG000001267055
ENST00000642245,ENSG000001267055
ENST00000374005,ENSG000000009383
ENST00000399173,ENSG000000009383
ENST00000374004,ENSG000000009383
ENST00000339145,ENSG000001267096
ENST000003611571,ENSG000001267096
ENST00000679644,ENSG000001267096
ENST00000362020,ENSG000001267096
ENST000003739541,ENSG000000097806
ENST00000419687,ENSG000000097806
ENST00000530324,ENSG000000097806
ENST000002345491,ENSG000000097806
ENST00000373949,ENSG000000097806
ENST000000102990,ENSG000000097806
ENST00000373943,ENSG000001177584
ENST000003117720,ENSG000001177518
ENST000002364121,ENSG000001177518
ENST00000373931,ENSG000001177518
ENST000003289281,ENSG000001307756
ENST00000373921,ENSG000001307756
ENST00000373925,ENSG000001307756
ENST00000373927,ENSG000001307756
ENST00000373912,ENSG000001177480
ENST00000373909,ENSG000001177480
ENST000003134331,ENSG000001177480
ENST00000373894,ENSG000001307685
ENST00000373888,ENSG000001307685
ENST00000549094,ENSG000001307685
ENST00000675759,ENSG00000158156
ENST00000675575,ENSG00000158156
ENST00000373884,ENSG00000158156
ENST00000373871,ENSG000001581616
ENST00000540618,ENSG000001581616
ENST00000436342,ENSG000001581616
ENST00000373864,ENSG000001581616
ENST00000373863,ENSG000001581616
ENST00000373857,ENSG000001694032
ENST00000539896,ENSG000001694032
ENST00000305392,ENSG000001694032
ENST00000263697,ENSG000001266981
ENST00000497986,ENSG000001307708
ENST000003355140,ENSG000001307708
ENST00000468425,ENSG000001307708
ENST00000465645,ENSG000001307708
ENST00000253063,ENSG00000130766
ENST00000373842,ENSG000001307724
ENST00000398997,ENSG000001307724
ENST00000373839,ENSG000002041383
ENST00000373836,ENSG000002041383
ENST00000398958,ENSG000001801987
ENST00000649185,ENSG000001801987
ENST00000683442,ENSG000001801987
ENST000003738330,ENSG000001801987
ENST00000373832,ENSG000001801987
ENST00000373831,ENSG000001801987
ENST00000373830,ENSG00000180098
ENST00000373824,ENSG000001206563
ENST00000495422,ENSG000001206563
ENST00000263974,ENSG000001206563
ENST00000373826,ENSG00000188060
ENST00000465518,ENSG00000188060
ENST00000361872,ENSG000001624193
ENST00000294409,ENSG000001624193
ENST00000373816,ENSG000001624193
ENST00000542507,ENSG000001984926
ENST00000373812,ENSG000001984926
ENST00000541996,ENSG000001984926
ENST00000621425,ENSG000001163291
ENST00000234961,ENSG000001163291
ENST00000647103,ENSG000001590232
ENST00000642937,ENSG000001590232
ENST00000646189,ENSG000001590232
ENST00000644342,ENSG000001590232
ENST00000373800,ENSG000001590232
ENST00000649717,ENSG000001590232
ENST00000347529,ENSG000001590232
ENST00000373798,ENSG000001590232
ENST00000644600,ENSG000001590232
ENST00000643173,ENSG000001590232
ENST00000648181,ENSG000001590232
ENST00000650265,ENSG000001590232
ENST00000644780,ENSG000001590232
ENST00000343067,ENSG000001590232
ENST00000643604,ENSG000001590232
ENST00000373797,ENSG000001590232
ENST00000349460,ENSG000001590232
ENST00000645184,ENSG000001590232
ENST00000521452,ENSG00000253304
ENST00000420504,ENSG00000253304
ENST00000373795,ENSG000001163507
ENST000002637021,ENSG000001163536
ENST00000373791,ENSG000001163536
ENST00000345512,ENSG000000606560
ENST00000373779,ENSG000000606560
ENST00000428026,ENSG000000606560
ENST00000460170,ENSG000000606560
ENST00000373765,ENSG00000162510
ENST00000294507,ENSG00000162511
ENST00000339394,ENSG000001625126
ENST000003367981,ENSG000001625126
ENST00000424085,ENSG000001346446
ENST00000257075,ENSG000001346446
ENST00000373747,ENSG000001346446
ENST00000426105,ENSG000001346446
ENST00000440538,ENSG000001346446
ENST00000373741,ENSG000001346446
ENST00000373742,ENSG000001346446
ENST00000373736,ENSG000000846280
ENST00000263694,ENSG000000606883
ENST00000373720,ENSG000000606883
ENST00000618216,ENSG000001217666
ENST00000546109,ENSG000001217666
ENST00000616393,ENSG000001217666
ENST00000616859,ENSG000001217666
ENST00000615916,ENSG000001217666
ENST00000373714,ENSG000001217666
ENST000003441470,ENSG000001217666
ENST00000627541,ENSG000001217666
ENST00000373713,ENSG00000121769
ENST00000373710,ENSG000001685282
ENST00000536859,ENSG000001685282
ENST00000373709,ENSG000001685282
ENST00000536384,ENSG000001685282
ENST00000457433,ENSG000001429106
ENST000002710642,ENSG000001429106
ENST00000537531,ENSG000001429106
ENST00000403528,ENSG000001217641
ENST00000373706,ENSG000001217641
ENST00000373705,ENSG000001217641
ENST00000373703,ENSG000001625173
ENST00000373672,ENSG000000846368
ENST00000373668,ENSG000000846368
ENST00000398556,ENSG000001217533
ENST00000398547,ENSG000001217533
ENST00000373655,ENSG000001217533
ENST00000398542,ENSG000001217533
ENST00000373658,ENSG000001217533
ENST00000527361,ENSG000001217533
ENST00000398538,ENSG000001217533
ENST00000257100,ENSG000001346682
ENST00000360482,ENSG000001346682
ENST00000452755,ENSG000001346682
ENST00000533231,ENSG000001346682
ENST00000602725,ENSG000001840072
ENST00000647444,ENSG000001840072
ENST00000649841,ENSG000001840072
ENST00000457805,ENSG000001840072
ENST00000602683,ENSG000001840072
ENST00000470404,ENSG000001840072
ENST00000679970,ENSG00000288678
ENST000003273002,ENSG000001217748
ENST00000492989,ENSG000001217748
ENST000003362940,ENSG000001217758
ENST00000373625,ENSG000000258004
ENST00000373610,ENSG000000846526
ENST00000373609,ENSG000000846526
ENST000003736020,ENSG000001600506
ENST00000421922,ENSG000001600506
ENST00000681230,ENSG000001600506
ENST000002913581,ENSG000001600512
ENST00000537469,ENSG000001600512
ENST00000409358,ENSG00000222046
ENST00000373593,ENSG000001600550
ENST00000344461,ENSG000001600550
ENST000003097771,ENSG000001600550
ENST00000677701,ENSG000000846232
ENST00000677760,ENSG000000846232
ENST00000676801,ENSG000000846232
ENST00000677772,ENSG000000846232
ENST00000677202,ENSG000000846232
ENST00000677711,ENSG000000846232
ENST00000676679,ENSG000000846232
ENST00000678689,ENSG000000846232
ENST00000373586,ENSG000000846232
ENST00000679290,ENSG000000846232
ENST00000677378,ENSG000000846232
ENST00000678534,ENSG000000846232
ENST00000678968,ENSG000000846232
ENST00000678063,ENSG000000846232
ENST00000678150,ENSG000000846232
ENST00000677198,ENSG000000846232
ENST00000677540,ENSG000000846232
ENST00000678420,ENSG000000846232
ENST00000678162,ENSG000000846232
ENST00000678711,ENSG000000846232
ENST00000678883,ENSG000000846232
ENST00000677353,ENSG000000846232
ENST000003550820,ENSG000000846232
ENST00000373582,ENSG00000183615
ENST00000373564,ENSG000001828667
ENST000003368900,ENSG000001828667
ENST00000619559,ENSG000001828667
ENST00000333070,ENSG000001828667
ENST00000373548,ENSG000001164782
ENST00000329421,ENSG00000175130
ENST00000373534,ENSG00000162526
ENST00000432622,ENSG00000225828
ENST00000455895,ENSG000001600589
ENST000003410711,ENSG000001600589
ENST00000526031,ENSG000001600589
ENST00000419121,ENSG000001600589
ENST00000446293,ENSG000001600589
ENST00000480336,ENSG00000254553
ENST00000609129,ENSG00000273274
ENST00000373510,ENSG000001600625
ENST00000316459,ENSG000001600625
ENST00000341885,ENSG000001762616
ENST00000468695,ENSG000001762616
ENST00000492007,ENSG000001762616
ENST00000373506,ENSG000001762616
ENST00000373501,ENSG000001762616
ENST00000436661,ENSG000001762616
ENST00000465588,ENSG000001762616
ENST00000414241,ENSG000001625219
ENST000003734930,ENSG000001625219
ENST00000373485,ENSG000001625219
ENST00000458695,ENSG000001625219
ENST00000409190,ENSG000001625205
ENST00000373484,ENSG000001625205
ENST00000401073,ENSG000001625221
ENST00000373481,ENSG000001625221
ENST00000294521,ENSG000001625221
ENST00000373480,ENSG000001625221
ENST00000373477,ENSG000001346842
ENST00000675785,ENSG000001346842
ENST00000373476,ENSG000001164978
ENST000003734750,ENSG000001164978
ENST00000373471,ENSG000001600970
ENST00000649537,ENSG000001600970
ENST00000496770,ENSG000001600970
ENST00000373467,ENSG000001219050
ENST00000329151,ENSG000001219009
ENST00000373463,ENSG000001219009
ENST000003734561,ENSG000001165147
ENST00000235150,ENSG000001165147
ENST00000356990,ENSG000001165147
ENST00000629371,ENSG000000044557
ENST00000373449,ENSG000000044557
ENST00000672715,ENSG000000044557
ENST000003548581,ENSG000000044557
ENST00000548033,ENSG000000044557
ENST00000467905,ENSG000000044557
ENST00000480134,ENSG000000044557
ENST00000673291,ENSG000000044557
ENST00000487289,ENSG000000044557
ENST00000626911,ENSG000000044557
ENST000002945171,ENSG000001429207
ENST00000373443,ENSG000001429207
ENST00000373440,ENSG000001429207
ENST00000373441,ENSG000001429207
ENST000002914160,ENSG000001165254
ENST00000543586,ENSG000001165254
ENST00000539719,ENSG000001600945
ENST00000373428,ENSG000001600945
ENST00000442999,ENSG00000184389
ENST00000431992,ENSG000001346869
ENST00000373418,ENSG000001346869
ENST00000373422,ENSG000001346869
ENST00000257118,ENSG000001346869
ENST00000683057,ENSG000001346869
ENST00000361328,ENSG000001219035
ENST00000684572,ENSG000001219035
ENST00000373413,ENSG000001219035
ENST00000373381,ENSG000001219048
ENST00000373388,ENSG000001219048
ENST00000619121,ENSG000001219048
ENST00000373380,ENSG000001219048
ENST00000373377,ENSG000001219048
ENST00000338325,ENSG000001219048
ENST00000519684,ENSG000001762561
ENST00000522796,ENSG000001762561
ENST00000681531,ENSG000001762561
ENST00000373374,ENSG000001426985
ENST00000488417,ENSG000001426985
ENST00000521580,ENSG00000163866
ENST00000446026,ENSG00000163866
ENST00000456842,ENSG00000163866
ENST00000423898,ENSG00000163866
ENST00000417239,ENSG00000163866
ENST00000338513,ENSG00000189280
ENST00000339480,ENSG00000189433
ENST00000373366,ENSG00000188910
ENST00000373362,ENSG00000188910
ENST00000342280,ENSG00000187513
ENST00000235180,ENSG000001165442
ENST00000373347,ENSG000001165442
ENST00000417456,ENSG00000284773
ENST00000487874,ENSG00000271741
ENST00000373337,ENSG00000243749
ENST00000357182,ENSG000001638677
ENST00000317538,ENSG000001638677
ENST00000373333,ENSG000001638677
ENST00000650449,ENSG000001970561
ENST00000611874,ENSG000001970561
ENST00000359858,ENSG000001970561
ENST00000373330,ENSG000001970561
ENST00000357214,ENSG000001165601
ENST000003146071,ENSG000001464632
ENST00000325722,ENSG000001426878
ENST00000373266,ENSG000001426878
ENST00000373253,ENSG000000201296
ENST00000356090,ENSG000000201296
ENST00000373243,ENSG000000201296
ENST00000373235,ENSG00000116819
ENST00000373237,ENSG000001260672
ENST00000621781,ENSG000001260672
ENST00000270815,ENSG00000142686
ENST00000251195,ENSG000000928534
ENST00000318121,ENSG000000928534
ENST00000373220,ENSG000000928534
ENST00000520551,ENSG000000928534
ENST00000373210,ENSG000001346981
ENST00000373206,ENSG000000928473
ENST00000674304,ENSG000000928473
ENST00000373204,ENSG000000928473
ENST00000674426,ENSG000000928473
ENST00000324350,ENSG000001260700
ENST00000397828,ENSG000001260700
ENST00000373191,ENSG000001260700
ENST000002463140,ENSG000001260700
ENST00000207457,ENSG000000928502
ENST00000373178,ENSG000001168631
ENST00000397799,ENSG000001718123
ENST00000303143,ENSG000001718123
ENST00000481785,ENSG000001718123
ENST00000616074,ENSG000000541162
ENST00000616395,ENSG000000541162
ENST00000617904,ENSG000000541162
ENST00000373166,ENSG000000541162
ENST00000373163,ENSG000000541162
ENST00000373162,ENSG000000541162
ENST00000373159,ENSG000000541162
ENST00000316156,ENSG000001168716
ENST00000474796,ENSG000001168716
ENST00000373150,ENSG000001168716
ENST00000373151,ENSG000001168716
ENST00000469141,ENSG000000541185
ENST00000648638,ENSG000000541185
ENST000003546180,ENSG000000541185
ENST00000453908,ENSG000002141931
ENST00000505871,ENSG000002141931
ENST00000490466,ENSG00000142694
